X Y Interpolated_Values
2.640898559999999975e+02 6.001363299999999867e+01 9.957840548618328569e-01
2.840898559999999975e+02 6.001363299999999867e+01 9.954321136466102171e-01
3.040898559999999975e+02 6.001363299999999867e+01 9.935941118733486732e-01
3.240898559999999975e+02 6.001363299999999867e+01 9.937385051018454707e-01
3.440898559999999975e+02 6.001363299999999867e+01 9.921200098709241910e-01
3.640898559999999975e+02 6.001363299999999867e+01 9.933194219869414532e-01
3.840898559999999975e+02 6.001363299999999867e+01 9.920135518813055775e-01
4.040898559999999975e+02 6.001363299999999867e+01 9.904241554345116771e-01
4.240898559999999975e+02 6.001363299999999867e+01 9.926987615856417424e-01
4.440898559999999975e+02 6.001363299999999867e+01 9.926123466189956668e-01
4.640898559999999975e+02 6.001363299999999867e+01 9.921345718527118107e-01
4.840898559999999975e+02 6.001363299999999867e+01 9.938415404414032706e-01
5.040898559999999975e+02 6.001363299999999867e+01 9.930325663571518691e-01
5.240898560000000543e+02 6.001363299999999867e+01 1.003156646399425256e+00
5.440898560000000543e+02 6.001363299999999867e+01 1.011567871295132370e+00
5.640898560000000543e+02 6.001363299999999867e+01 1.011309059717979242e+00
5.840898560000000543e+02 6.001363299999999867e+01 1.012095047160362471e+00
6.040898560000000543e+02 6.001363299999999867e+01 1.014050086216255364e+00
